Id,Price
16064,120123.92265625
5076,214352.80734375
3537,67429.6148046875
6369,94394.294921875
1938,212059.09453125
11844,248322.858828125
7717,85352.092734375
3800,402418.474375
6897,205708.65921875
255,220570.721796875
607,201906.811484375
6368,266911.32453125
15211,232738.4621875
13229,156734.733125
6091,258852.71
14260,186111.072421875
15104,161521.486328125
7378,88701.84765625
12575,167772.34734375
137,169657.4675
14572,214913.00015625
12530,174803.488359375
512,191597.0546875
7251,310978.01140625
4545,366334.64515625
14928,481932.08890625
3934,172311.061640625
12097,340086.207890625
10979,181574.08140625
16455,276736.246171875
4190,141982.904296875
7577,259292.34765625
11609,317290.976953125
2346,183658.5375
7363,261432.45078125
13535,182473.8075
9864,201847.771953125
16645,410825.5990625
2689,353922.062890625
5994,128204.950703125
14493,234840.789453125
7391,162110.90109375
13674,238266.457265625
7137,267505.976015625
5438,178981.319375
10693,243437.765234375
9037,332779.5090625
14329,264097.19828125
11660,390133.70828125
9734,171855.454140625
12046,189618.60390625
11704,288197.2428125
7843,155790.713984375
3499,151522.733828125
16012,84535.724921875
15759,328425.05546875
10884,158129.14046875
9115,90114.302109375
4066,304593.463125
12745,189248.981484375
9627,235755.157890625
12977,227501.41984375
7620,89202.389296875
11955,174049.123515625
271,228488.52609375
16091,275266.984765625
2193,404461.64109375
6190,170680.16734375
7071,202775.9459375
14320,101377.9871875
15578,155801.37078125
267,146434.527109375
1930,205064.3953125
7426,148721.30453125
13890,166127.97109375
4176,199754.888828125
5453,179359.80609375
5526,240933.938359375
8780,256305.88703125
10299,183441.435625
959,419356.51671875
3458,114878.21265625
5363,404486.0075
9281,149713.34671875
8076,191421.824140625
2492,275604.55671875
4746,140956.34359375
11380,227436.4028125
10881,201772.97671875
16392,201831.663046875
8071,170478.18828125
16740,128208.77015625
4846,225642.123828125
5299,311632.64625
2046,238184.149921875
11623,221257.62234375
6539,126866.98703125
12234,217912.908359375
14240,172307.097421875
3443,129900.51375
2127,184538.04203125
11259,144449.227578125
7889,108750.66296875
16655,222764.041875
15790,137469.43078125
3686,124842.8521875
4392,158773.25453125
3103,235512.64734375
7047,192800.599375
13014,352769.479453125
11269,409298.500625
4304,404457.5771875
13513,182259.4160546875
12969,89599.308359375
6966,211382.49125
8883,118016.9809375
6064,206197.98328125
12341,206814.0278125
10107,257376.3740625
130,191956.555
2406,333777.21515625
6089,253495.946796875
316,103918.309140625
15812,242689.136171875
7053,391496.543046875
14691,291365.37296875
11881,166347.581640625
13503,175915.085
9569,186920.82953125
9846,341901.40953125
14415,195618.3228125
14873,223437.0371875
11180,283685.074140625
7256,198154.953828125
3721,201131.37265625
1211,212519.0928125
14887,228854.7440625
16220,413309.0153125
15451,182009.3828125
1602,248663.2334375
8917,294555.7837109375
15595,118156.240390625
15242,167225.6465625
3957,253901.4225
14923,75997.640546875
3087,163737.475
12959,459199.79734375
13631,153035.64109375
12704,286468.602578125
15197,171020.405390625
12599,195236.2771875
8761,197717.48421875
13013,143162.623984375
3464,195753.751953125
2366,153322.614375
10845,159537.733671875
8092,187675.1946875
10528,239123.15453125
7132,172981.7365625
8958,172562.41828125
7959,104550.0625
4847,220597.9845703125
1477,353212.575546875
8264,352472.548359375
10048,144972.492421875
10492,264436.37859375
3859,393464.01046875
8676,432411.27203125
8146,247661.6896875
1619,291200.465546875
12609,105357.80546875
11001,202156.014296875
3644,223684.52984375
8362,290103.544765625
537,151054.002890625
1298,128459.9209375
1023,257579.319609375
8659,211730.068515625
11538,213328.43
16036,161445.82140625
2392,319757.760390625
12099,327422.80109375
12935,147098.3121875
1050,174873.59890625
3068,233061.245625
2083,166865.461640625
7652,323664.458125
8696,274046.5325
11183,420494.43453125
11386,147686.116484375
10752,403277.805
3371,335784.960625
4149,178887.7996875
16775,197645.905234375
12187,197342.702890625
14421,226035.6159375
13693,204922.68390625
6560,229181.296953125
3497,198381.78640625
3396,152989.786015625
1223,210000.961015625
14796,199781.962265625
16190,290562.830625
6060,263451.966328125
10111,190506.8040625
10983,169535.455703125
11228,218361.54078125
13208,251556.475625
525,486422.230625
6923,157806.957890625
6785,190315.08171875
3731,239863.24515625
16577,249764.715625
6518,210512.88859375
6610,178032.35609375
5509,130339.393046875
9942,277123.543046875
10148,223712.31765625
5351,131734.703828125
11029,188520.384140625
6561,143281.18609375
10056,146435.5425
13913,167212.215078125
1906,157150.3203125
5081,169613.96203125
6341,324810.0359375
1859,175379.42953125
3336,214263.29125
14163,147552.265625
6204,371974.39171875
13285,202364.01296875
11492,208995.98671875
14596,116217.72296875
4696,418314.36515625
4771,273742.158046875
11296,132944.23140625
5851,169301.73375
2850,195883.91421875
10011,161713.358671875
5988,175193.781875
2316,76554.041328125
3211,191484.103984375
13525,157630.82515625
6383,129896.991953125
1420,363676.20984375
11748,247783.92875
4222,233513.773671875
8363,247675.402890625
4412,237171.643125
14384,149730.80515625
9844,162377.91296875
9315,211756.285234375
11604,220154.89671875
10644,244539.655
12995,182026.76765625
16615,358662.6865625
1959,211554.50171875
14562,186117.159375
11934,223077.32953125
8494,154978.631875
4255,203148.659140625
13000,183154.08703125
2461,356741.7265625
13661,213139.9271875
2886,230796.95875
519,197983.036953125
5440,184048.067734375
10353,165974.802578125
12305,169085.9125
2983,229585.6893359375
12032,199245.00984375
743,263602.9369921875
8250,123457.408125
7890,163014.855078125
4722,391928.0303125
15358,167844.26
4183,176209.349375
3970,311842.719765625
303,182613.49203125
2207,249492.75390625
4022,147416.977734375
1132,191657.18921875
12278,181016.108046875
9280,146326.6215625
14940,428888.82578125
6413,169809.204453125
15213,409591.572890625
9656,238905.0446875
12036,278230.856875
3151,179508.354375
15530,189291.28765625
13263,134562.812265625
6750,177110.302109375
11488,388263.064453125
9532,178234.80203125
8462,203908.66765625
11494,447959.37421875
10270,117332.610390625
5476,99135.633359375
12486,398632.778125
5501,112932.33953125
15871,329234.6353125
14733,209505.599453125
6103,235678.68328125
7911,190012.171328125
4359,286031.97265625
9595,182679.150859375
13851,259635.21796875
7854,193528.9265625
8684,181168.594375
15239,242034.0653125
10012,210253.7128125
14995,311511.72375
9791,159368.556015625
5567,226661.44953125
10883,175358.39578125
25,174145.656640625
939,169507.82421875
9919,183130.736953125
6321,234368.576328125
16767,376694.10609375
16464,103293.849296875
3170,176723.62015625
1522,130293.878515625
5138,329728.8196875
797,145266.367265625
14586,87246.189765625
2872,206614.2703125
4259,202545.35390625
16616,281154.835703125
16512,183944.4075
9663,198440.72109375
245,231667.96140625
16369,225960.726875
5254,443231.934453125
8672,148374.30109375
8004,267665.465
3109,247341.3628125
2588,357442.30609375
8814,332048.43625
15888,142647.14796875
14668,121735.846328125
13432,462241.986875
7981,70183.6344921875
2048,221239.871015625
1667,161426.280390625
2349,103672.89390625
6136,198243.908515625
8166,181282.7696875
1709,315710.51515625
14649,175014.78046875
9187,219158.01890625
2927,187050.2825
10220,150563.176171875
6331,466407.204375
7044,175904.844375
1736,138836.061171875
1840,127160.38015625
4852,226429.005390625
13311,168840.191328125
3330,179033.299609375
7004,333838.956953125
12472,183369.04296875
7664,173755.28046875
16537,224967.5715625
15032,423928.61375
5325,250061.84390625
800,226821.24625
1438,155170.692109375
3953,144361.8721875
7135,283517.3928125
10371,81768.881953125
709,132126.2565625
4836,250031.902421875
14709,236883.03015625
2216,241256.75265625
11948,230383.28265625
5221,220793.414375
159,352409.669609375
15775,148443.405625
4818,216550.4046875
10222,226607.138671875
9867,212619.57203125
11763,232163.73125
511,160142.633125
9337,175494.05
15529,290152.046171875
9134,180627.63984375
2759,125153.024375
1458,169640.23234375
13261,209371.28875
11772,150694.31453125
8107,258733.01203125
13847,204579.1134375
14414,407694.3128125
12833,85617.48046875
5282,262262.1959375
13760,241002.0629296875
430,183510.87359375
12580,177240.4321875
10985,403175.4075
14321,139878.623046875
15960,343164.625859375
4803,235633.18234375
6741,138188.506015625
4046,183993.394453125
5060,277596.5334375
9593,293652.18484375
8088,242697.97609375
13888,189055.257265625
12065,180984.931171875
13336,184964.1165625
2449,190247.06078125
7499,270000.567109375
11082,151478.35015625
211,120244.316328125
11469,150966.20109375
5452,138275.9340625
7732,181946.17453125
10080,201189.819609375
15088,172209.447265625
6112,203427.841875
7903,263373.828046875
2249,186661.11765625
79,174587.48671875
13941,155327.965390625
6693,200111.8159765625
1156,323875.979609375
3877,177901.49703125
2864,163561.7940625
4519,133903.192421875
4712,147285.498515625
4642,184388.7296875
4766,208370.21203125
2429,280749.97828125
12013,231704.59734375
12309,235944.799453125
5505,123995.074609375
13711,188286.37140625
10483,350769.3803125
1648,254362.963125
9391,198145.043359375
699,202472.227890625
7034,319537.79015625
10415,335980.8665625
839,222714.258046875
7602,195885.14046875
15682,250905.58234375
16354,373044.186015625
13686,170615.29984375
5026,191896.37515625
3081,311902.8642578125
5009,182545.35296875
4173,427826.096328125
3228,166126.73265625
15482,307768.567265625
5700,202817.466953125
6252,184635.193125
8207,87771.769921875
2984,143775.9515625
3507,406708.99625
15950,83508.103671875
13377,269577.207890625
15594,184114.13546875
11798,209218.71015625
13493,160985.32328125
4976,175574.51015625
3771,196326.57171875
1107,174796.835703125
16171,345773.0890625
15257,194588.665859375
6221,215558.7203125
4936,189060.19390625
6343,179006.15359375
16109,217705.385859375
15352,207920.09703125
9489,198156.781484375
14029,224400.1065625
4879,331740.66421875
6828,145382.49890625
11950,82682.65640625
14964,146714.449140625
9074,166446.41234375
10514,219263.984453125
10702,185032.7359375
3476,197085.13375
15469,300844.89453125
5608,173138.918125
13446,509951.42265625
1683,208862.987265625
6759,112781.152578125
186,233984.24515625
7822,66698.5451953125
7017,325922.52359375
1944,189137.88125
10515,264490.6415625
2824,227121.520546875
3649,148808.350859375
8228,209888.0665625
6599,377904.810390625
9165,183115.546015625
12316,331274.838046875
11720,201196.9765625
13943,181211.5809375
15315,123260.033984375
14812,325998.673046875
4799,350330.566328125
2600,288578.836796875
5724,99627.67859375
3033,321699.683359375
2985,161043.98203125
8885,164272.028671875
12691,213651.015546875
15079,163358.66046875
14599,164726.419375
7681,225353.159765625
5849,175868.8740625
675,203424.056484375
4343,121838.1040625
3122,182116.68875
16602,181826.6925
2211,185556.67859375
12965,150186.886640625
11016,71691.6512109375
15756,170624.3703125
16151,142210.429296875
10746,130463.038125
14130,162666.58734375
2231,191492.321640625
12325,214770.92125
8949,306925.340234375
2859,125844.428984375
6797,222304.644453125
5793,230430.09625
1000,264265.955234375
7364,154041.066171875
13802,243680.913046875
12755,324805.32609375
10782,180216.4096875
13169,89368.151328125
9007,329115.991015625
2118,173447.29859375
14517,203717.318125
3001,158943.686484375
11913,149448.087890625
4030,239960.1309375
5323,174964.39546875
3572,152476.139375
10290,170574.75984375
15321,322785.671640625
12795,153178.193828125
8845,247131.97609375
14559,208208.7225
1435,302502.043125
6180,184483.979140625
10590,189017.22875
3889,159081.3271875
13160,192214.831640625
15254,201273.24921875
2436,147602.147890625
1770,236185.945546875
912,319130.077734375
12385,148173.971796875
2188,163294.396953125
13444,313640.38703125
11487,240175.29765625
14836,337346.604765625
4923,101055.20625
15779,137091.639609375
8900,210703.8496484375
10932,181271.13875
6085,215708.7084765625
6762,113051.2309375
1005,362248.436875
16552,177602.25578125
13248,279667.5415625
6580,184872.23796875
10706,240092.38328125
8539,167828.4359375
10743,398893.9465625
9243,111807.86953125
10609,156497.1675
9638,271080.00609375
5399,263655.590078125
1222,324638.2134375
4124,201729.65546875
2131,199505.871640625
12869,313824.302265625
7899,142971.64609375
3251,414260.7896875
11088,197084.80265625
14653,223951.912734375
3010,232809.08890625
12160,206166.154921875
6288,236266.298203125
14890,205926.43546875
13437,173594.81390625
2385,210324.43453125
16650,178844.5940625
10159,180036.858125
7940,265223.44765625
12953,345555.995625
9803,333710.92625
14247,223125.228515625
5251,136644.908515625
14337,236598.830546875
9967,172201.244609375
4618,132270.637734375
15378,437942.95171875
8963,188886.8125
2472,212218.165625
8736,112189.83953125
14823,124437.367265625
8675,188527.598046875
13596,140115.41359375
16487,111977.69734375
12629,212545.936484375
11965,200940.13109375
4136,381865.1703125
13012,168063.49640625
5309,193019.469921875
517,370960.106796875
9553,168216.531875
10120,128452.110234375
5991,217139.327890625
9862,170388.91890625
9420,184618.114921875
4968,220694.186875
11904,318107.561015625
15824,172887.489296875
9365,106096.26265625
14879,174371.41390625
8205,224746.61890625
15184,142767.93484375
1918,254033.87734375
16013,248754.445625
9802,188252.936875
13752,237669.238046875
16156,201660.642265625
5194,99511.210078125
2746,409989.55296875
15982,230949.79890625
5605,193425.451875
8288,240097.42921875
5707,373629.539453125
7933,179775.65078125
8324,237969.208125
2506,164420.168125
12293,142217.944453125
10551,161884.764375
5346,486899.22703125
4197,244643.4828125
3237,143316.484609375
3390,375953.30109375
9751,172987.46828125
1391,223535.0934375
1928,203535.4434375
10992,287147.8234375
6792,326239.183046875
5663,195852.45515625
13280,215958.702734375
5218,69583.2511328125
16748,257157.948125
15835,229686.76421875
14850,202068.530078125
1359,179701.625625
7428,208581.82703125
4201,122948.428515625
13089,69988.978125
7182,157392.53515625
1467,405263.9603125
9829,198518.092265625
4344,205726.675
4129,160876.494765625
1905,163633.23859375
93,327778.24703125
8320,192570.041640625
12070,178481.8540625
8290,203483.80578125
11005,232087.39421875
116,236233.354375
12275,350127.42796875
12588,552334.4203125
11378,164355.1334375
10961,212877.286015625
10251,214375.9603125
1152,252787.33015625
12167,184346.37578125
11569,215538.989765625
4141,420842.10484375
7614,118126.866796875
13805,84324.6096875
14680,161015.61625
13543,378103.9615625
6786,183448.56953125
13529,191987.3534375
9158,102806.29375
5360,192181.535859375
6098,223755.59828125
11174,215016.71015625
307,161653.19625
1892,170829.42328125
6948,256819.89953125
2227,151120.167421875
12790,255225.41046875
3653,189723.76125
2912,250230.73921875
16735,106585.1940625
5446,180607.01953125
8532,249526.109453125
10311,339443.544921875
10051,181430.550078125
918,173911.451875
2766,148911.2865625
734,199712.06234375
6882,450621.239296875
15971,171846.344921875
1735,322432.1634375
442,177692.672109375
7228,239463.62359375
507,207686.161875
8461,229276.964140625
4514,271215.165
4133,92326.6477734375
14803,181347.43171875
14297,251072.43625
9924,221712.68828125
13797,301856.44171875
8497,253306.1521875
8729,128923.178046875
16046,158852.13890625
15087,182454.846328125
2874,178089.337265625
7415,213232.28765625
13893,177252.117109375
12611,144452.18984375
7779,238454.4915625
8221,189379.6525
7790,152403.316015625
12728,388585.7959375
3372,172925.0140625
12845,181254.96015625
13107,288192.624765625
2475,244174.71953125
5820,154676.14734375
14505,106626.39609375
382,158694.8740625
1339,155957.28515625
4940,214201.261953125
1481,67941.9836328125
9025,261258.233359375
14636,181863.713515625
10668,121542.869375
2025,217143.6428125
2910,185865.30109375
5836,190078.92578125
3444,133972.79625
11165,235217.046953125
16000,174496.6765625
5281,376669.75078125
15350,263467.34796875
7321,225092.92765625
2863,193936.253359375
3563,180484.03578125
5094,210581.4030078125
1027,220814.98703125
7953,259785.4175
1788,217921.3525
11061,176353.8521875
1839,316172.35984375
7766,205401.434375
2250,218672.97625
14701,146849.01046875
13149,258520.530078125
14040,196110.3971875
13370,262974.01
9312,425286.439140625
10493,157285.273828125
11985,214472.841875
2698,219305.565390625
4659,179834.5471875
3002,153081.200703125
4795,260460.613125
3986,135352.645703125
1753,443048.32734375
6681,168964.188828125
14801,203304.82359375
14252,277829.54359375
5017,140904.29328125
12267,276810.2475
10681,169514.55765625
10800,168945.60359375
13910,160290.2059375
355,214955.74921875
12255,161263.91875
10435,215129.1098046875
13840,303878.565234375
7656,383932.60484375
1659,188113.519609375
2333,159536.53171875
4580,284296.903671875
12699,68394.7119140625
9974,142737.04453125
14083,286394.80921875
15347,446036.24125
1473,247011.30640625
4984,246004.5803125
9203,182519.80171875
5806,170032.5228125
5590,161597.92390625
4509,275661.095234375
763,234986.0459375
3067,344356.572265625
1143,268364.355625
15403,198658.588671875
10793,207838.36
4849,69044.154765625
10717,173589.9371875
5430,174235.354375
5874,392092.36703125
11286,201524.845625
4407,124165.348828125
11998,224543.1283984375
1131,185560.038671875
11920,214442.288125
12404,337936.40203125
6552,180946.68171875
8459,183009.812265625
4704,230675.5908203125
13883,181081.4884375
13830,170672.20921875
13273,225768.60234375
11323,146673.1875
13257,120500.59171875
15846,145049.13078125
9132,306419.478046875
2909,68623.45640625
15927,178714.887109375
16500,279979.8871875
15974,157519.31609375
1278,182862.65296875
2893,200021.69703125
16128,181453.669375
12794,194353.22890625
1341,343420.3984375
9219,264090.09328125
2982,178015.36375
3113,168154.84546875
14358,197356.234375
295,177556.39890625
732,270096.494921875
14926,169354.8565625
9155,449127.586875
2045,172909.84546875
3879,296175.8346484375
5361,364377.05234375
9750,439797.4209375
1711,204795.2290625
13269,141645.69453125
7020,192660.04890625
832,175722.25796875
4009,204296.91953125
5184,229764.60015625
13844,180788.178046875
12471,256809.4275390625
1294,207132.308203125
6058,247225.388046875
15614,125152.792734375
7214,256154.077109375
9841,208705.17828125
4639,228824.365234375
5018,149874.244453125
1139,186138.22765625
2896,102717.52875
7987,173651.43328125
13272,221663.07015625
13454,184924.344453125
14287,153954.2690625
414,256543.648203125
1524,112306.090390625
5818,128113.658046875
973,174162.56546875
2888,252492.3715625
6269,320134.2203125
7343,152477.06109375
14834,181194.61671875
10672,289073.0125
2595,182093.5966796875
12843,176924.801328125
8973,115509.24328125
13539,421559.4446875
12351,126727.2584375
12322,181193.927890625
13659,504136.7859375
14758,146829.448046875
14157,190608.69984375
9874,114987.474296875
11513,144506.61125
5034,182025.758984375
6779,315770.331328125
8009,284968.016484375
891,286160.544765625
6663,206932.14546875
11506,236200.9509375
4740,282599.306015625
9254,301495.48265625
2609,209292.17359375
13601,136158.2365625
3862,203088.61875
16490,182801.181328125
8819,195141.1746875
6836,176367.473515625
16232,161328.203359375
15988,149259.124921875
6009,195022.92203125
15339,173213.67484375
2953,123044.378203125
8340,188902.95328125
8723,191722.64359375
6760,227312.559375
7960,138919.5209375
13358,382064.35953125
2009,68512.2014453125
9977,191859.170859375
12445,326542.28953125
11130,269325.095234375
9205,355351.3934375
9078,228679.77671875
8317,162152.034140625
13108,297792.6425
15196,199780.38390625
12406,149650.9275
5946,124436.877265625
5538,232906.81671875
16264,240314.848671875
3752,212009.77953125
13995,176360.58125
181,250892.0253125
13304,199248.34109375
4262,226487.7322265625
11552,209197.41890625
817,418240.0403125
1198,213047.06421875
16535,68275.8862109375
450,180480.536484375
13207,178902.32109375
1551,190794.99703125
250,202060.7859375
11528,180838.886484375
16350,183783.0828125
4573,136803.294140625
7990,398647.96328125
2372,206212.601484375
193,221361.9
8713,217750.4340625
7617,306966.9853125
1215,131627.215078125
3107,210242.6096875
8756,110954.45953125
15942,145986.294140625
7540,273121.90328125
14629,138169.650703125
8109,221000.04390625
10816,418036.613203125
10205,359810.0796875
4462,205954.325
9908,173854.5153125
11376,208803.25
16108,183383.68390625
13832,142515.148359375
3744,212062.6196875
15265,146324.01046875
5422,400680.66359375
2941,186621.83640625
15866,155001.17625
15172,337177.74265625
15904,218039.06453125
5679,225939.51265625
5825,271858.696796875
3958,332774.7090625
8591,276163.447109375
1475,299192.467265625
2397,239862.231875
12419,253968.81734375
7533,113898.418203125
10339,232865.15046875
8760,156728.804296875
13040,124476.017734375
5620,176005.57109375
4840,160549.972734375
10464,179772.69875
7543,183664.6990625
1320,84767.97453125
2272,151664.079140625
6550,124629.22078125
4518,287554.4096875
2340,224034.433671875
1484,179943.09
1233,179284.2609375
12897,282213.291484375
15344,206070.82125
7061,197897.93375
13807,229438.138359375
487,165446.66375
12297,173122.12421875
13452,195225.21640625
5624,188073.23546875
4483,122713.04625
265,164266.354921875
503,189125.4925
8919,296064.573125
3102,120013.934140625
5190,361259.599453125
7699,196880.323125
15080,216971.06
2439,271523.46421875
4387,250516.94421875
7427,141374.07703125
16056,181831.58390625
14546,376807.74859375
12353,191713.2959375
6991,363802.228125
18,249322.0328125
459,265676.908359375
433,235350.37265625
12001,359061.668671875
4428,120412.61296875
2650,147771.904609375
5652,132886.88640625
9455,510319.52703125
469,280581.0515625
14997,180428.45828125
624,150262.28140625
798,292106.91265625
12317,112681.27796875
9011,364585.184765625
2923,333536.7975
7130,161720.679609375
1616,120539.986171875
134,230292.94453125
7463,267036.95234375
15732,357745.40109375
3275,260021.77234375
6621,200783.771171875
10570,197898.202734375
6105,170615.274140625
6858,216982.19921875
1929,316039.1015625
14583,126595.91765625
354,215168.82
6378,158025.138828125
13192,74965.3687890625
3602,419381.94109375
9148,282644.089453125
5459,254649.3550390625
12800,241498.484375
11077,203216.9959765625
7301,392676.5059375
10775,331729.48796875
15009,138923.552734375
8770,278185.525234375
9996,289747.8940625
6810,178055.992890625
11364,226815.44625
7252,123851.37515625
5910,204418.86421875
13187,430668.32390625
14678,190960.58484375
426,182549.06234375
4099,210203.67671875
13496,259257.53859375
8005,199882.304453125
9467,278036.692265625
6732,164584.49171875
11617,163735.38171875
5439,200326.30328125
14195,136151.907578125
10131,263375.505078125
12788,159567.5909375
13988,411310.93546875
12153,250535.583203125
6270,276591.22875
10988,158741.131328125
8,329932.665078125
146,267224.283125
3764,390287.0384375
5118,412322.84265625
11023,186127.41734375
2951,176118.002265625
10101,156409.24765625
4729,211752.5359375
8148,190320.78765625
15305,428539.980625
8325,173043.798828125
1935,398803.36828125
2839,149447.07421875
1845,162191.976953125
2842,197995.57125
14019,188805.53
11188,253128.876875
15199,139664.0896875
12563,154941.14734375
5231,273894.9153515625
7555,194395.16078125
10436,190154.926484375
14610,388787.0971875
5912,234931.16171875
12443,250397.225390625
15918,80275.84125
11051,322695.17625
2714,271984.28734375
10766,255574.431328125
15508,190952.050546875
12118,301944.975703125
9160,156625.8371875
12019,168735.32484375
12062,242984.21171875
9176,259247.792578125
6135,314992.818046875
6563,147684.60609375
5962,140060.607890625
5783,336339.131796875
2580,187079.4034765625
802,254177.1865625
956,305868.359765625
8690,196280.431796875
1228,200920.149375
15046,299348.460703125
5603,273910.97390625
5199,140221.78
3842,171476.714296875
7671,388175.997265625
5214,102559.67640625
4381,451134.7409375
4620,215179.84390625
6289,292938.614296875
2692,327404.58859375
9671,370575.76328125
10115,177815.83125
3164,288935.6659765625
10277,156849.791015625
2836,165222.723046875
10486,123964.0565625
13313,275016.671953125
928,214022.922421875
12266,219178.169765625
16085,177958.42859375
2260,172479.7978125
751,491337.93765625
5943,333192.12328125
10141,146700.6784375
337,178851.581484375
12212,177101.3740625
1910,205714.37546875
13403,334862.15109375
3061,197262.0621875
2733,125389.6775
14115,184402.48390625
2446,220171.8509375
2183,252163.128984375
1926,236475.7472265625
6044,339088.363125
6783,197910.43453125
11437,169805.145625
10625,312286.261796875
11817,224715.8134375
10545,272572.491015625
3133,174872.678046875
2690,179618.931796875
12705,196353.887421875
4707,186166.50203125
8509,415419.45890625
8065,142330.5103125
14342,174777.17109375
7809,86832.9359765625
9403,170714.546875
1874,146263.857890625
14313,154104.151640625
16466,182768.20703125
10740,190266.6203125
336,242477.28859375
14024,185477.127578125
11170,306965.989296875
4606,230320.50515625
12470,256705.160078125
11636,194969.649453125
11761,216178.6553125
4609,176677.36203125
2330,250826.49515625
14557,295503.261015625
1409,192728.4759375
11189,130952.938046875
9899,143566.66859375
5032,133243.681640625
13387,234390.80109375
7565,162231.06984375
3409,178709.596875
2898,231585.76734375
6632,191915.87515625
2029,187873.41703125
13254,104031.8190625
1663,175936.86421875
16706,483065.5440625
1723,129776.105078125
10023,190138.4528125
11903,162735.732265625
12450,204273.32765625
15580,109175.1040625
11011,121641.9
16756,126453.0471875
13366,306285.433125
10440,144107.123984375
13961,127605.961171875
3015,184539.39546875
5648,219053.98265625
11547,256454.698671875
12886,125778.568125
9198,130800.8071875
12434,271724.09359375
10605,238742.74171875
11593,128727.252890625
866,104085.7990625
14734,107341.063359375
5038,234462.91171875
5702,285572.172578125
4937,322328.896171875
11820,219527.088515625
106,187070.976484375
7736,207207.093203125
591,151134.870390625
11462,165772.63078125
15858,309578.538125
15205,271337.193515625
7607,229830.19828125
3457,163027.466015625
9129,157282.348359375
4161,175168.071875
13565,144854.72515625
13575,119952.06078125
7522,283088.05046875
1419,249462.25890625
13109,258238.89234375
11539,205105.115390625
15627,124623.26546875
16080,237907.4540625
8818,155678.965703125
15655,255915.199375
1649,68342.8986328125
7741,188458.936171875
15168,216894.284921875
12810,335904.18796875
16689,176644.28734375
9976,173225.064921875
907,181656.37078125
13986,308512.811171875
2710,336374.769296875
12889,166632.014140625
3214,133292.231875
10022,378998.46
15217,173589.376953125
15719,182453.844140625
4515,149658.20515625
16716,121104.340859375
14523,215153.608125
9989,425742.90546875
13618,87152.555703125
1158,193503.63015625
15397,363405.596875
11680,175798.68265625
11329,244310.87984375
7431,267477.27546875
4539,168972.53640625
8543,152791.20234375
13784,271927.265
1073,315510.005625
5334,204807.93203125
14316,267219.14421875
8350,199820.7996875
2838,115866.931484375
15543,157887.096953125
11933,324462.2703125
2932,255444.562421875
5859,162917.320390625
8102,160529.527890625
14265,149333.461015625
11906,340162.3475
11418,199582.38703125
15990,198042.755234375
14498,222955.9871875
2076,70374.4611328125
14742,161978.42515625
14578,142709.764140625
16733,131777.425859375
10126,213445.222265625
8331,385454.8484375
12233,180159.781875
2695,282365.258125
11610,284921.60390625
6902,132631.79234375
4109,166267.14890625
13330,195876.2253125
3320,173808.923984375
9,131488.4315625
16231,148177.70671875
13771,142286.08390625
1778,193220.309609375
11730,202438.478515625
3543,218898.032890625
423,268566.211171875
6957,159170.42828125
12076,243215.73453125
4974,194876.98484375
5546,227041.213203125
4064,181087.120859375
7924,263494.788046875
6776,166139.83921875
7410,164310.27921875
8956,198392.562890625
4709,156066.4291015625
11148,121210.7559375
14788,130620.908671875
12876,133480.365625
1596,226846.80765625
16214,362063.00484375
8752,150731.57515625
12644,197918.940625
4198,87583.313203125
15592,167253.95546875
10685,176800.2415625
14466,308124.227734375
16434,230581.375859375
14341,248733.888828125
12708,152419.133515625
13262,402179.95875
11318,207939.8734375
2033,207856.33953125
15857,272831.38515625
16554,323063.0646875
10771,260264.698125
15708,167783.63734375
11637,149823.674375
2870,196710.88859375
7582,207881.59609375
9739,367728.5571875
9342,321194.20171875
6338,231166.5509765625
13046,172529.6390625
12579,128333.67125
6342,435006.465
7160,182581.65953125
1324,194884.990625
12991,190154.35640625
13756,138826.797578125
6019,169405.8771875
10078,243006.118828125
2343,154396.00875
16275,250014.515859375
5696,424544.6153125
1,232237.2228125
2248,199519.6053125
15628,147249.69890625
682,183092.60171875
14884,197494.26453125
11031,291037.337734375
4001,192544.55546875
8533,126097.033984375
15147,182229.8934375
12747,143431.2840625
13168,186783.64515625
12829,211322.04265625
2675,269552.598671875
882,136887.38328125
14577,197118.60015625
7264,157974.135546875
13799,223388.9853125
2219,333030.284765625
15208,375358.292578125
9178,178498.6259375
9876,244828.257109375
14506,151252.83359375
1695,168261.824765625
6661,137238.800859375
12200,199936.250625
7963,215918.2815625
3209,183099.187265625
8164,281056.6728125
7584,278200.26109375
7873,290902.1603125
11212,273744.31921875
13736,198255.44296875
626,215284.76109375
6284,252478.7328125
13728,168189.858828125
7099,263122.088359375
1618,314213.515703125
7201,181990.393046875
5902,167825.39234375
15739,285341.710234375
9546,106686.9946875
9505,171279.301875
7818,323455.3082421875
15324,283155.808515625
7289,167211.77828125
4548,251515.973125
13058,155551.987578125
13623,161070.575
2668,173957.7259375
2799,181255.5490625
3867,319476.844765625
8658,127152.413359375
9543,202974.11609375
987,419768.94265625
6209,176790.455859375
7939,158693.46734375
16478,337956.653125
4258,152037.034609375
12738,259772.058125
11027,120923.37234375
1741,166010.0296875
16198,190941.443671875
15975,267859.6992578125
9224,144169.704609375
16792,130008.160390625
11729,205902.94265625
13121,230154.8940625
16528,179256.943125
15677,329089.9
15433,254718.1009375
